taxa_inventory_id,id,taxon_full_name,observer_id,x,y
37,66531,Sparattosyce dioica,30,165.308983,-21.4182167
37,66532,Pycnandra gordoniifolia,30,165.308983,-21.4182167
37,66533,Archidendropsis granulosa,30,165.308983,-21.4182167
37,66534,Hernandia cordigera,30,165.308983,-21.4182167
37,66535,Diospyros macrocarpa,30,165.308983,-21.4182167
37,83242,Pycnandra grandifolia,30,165.308983,-21.4182167
38,68055,Archidendropsis granulosa,30,164.3342355452,-20.5242043734
38,68056,Bischofia javanica,30,164.3342355452,-20.5242043734
38,68057,Semecarpus atra,30,164.3342355452,-20.5242043734
38,68058,Elaeocarpus angustifolius,30,164.3342355452,-20.5242043734
38,68059,Mammea neurophylla,30,164.3342355452,-20.5242043734
38,83279,Aleurites moluccana,30,164.3342355452,-20.5242043734
38,83280,Huberantha nitidissima,30,164.3342355452,-20.5242043734
38,83281,Aglaia elaeagnoidea,30,164.3342355452,-20.5242043734
39,68060,Archidendropsis granulosa,30,164.6930561028,-20.7816320658
39,68061,Elaeocarpus angustifolius,30,164.6930561028,-20.7816320658
39,68062,Agathis moorei,30,164.6930561028,-20.7816320658
39,68063,Olea paniculata,30,164.6930561028,-20.7816320658
39,68064,Plerandra gabriellae,30,164.6930561028,-20.7816320658
39,68065,Geissois racemosa,30,164.6930561028,-20.7816320658
39,68066,Ficus habrophylla,30,164.6930561028,-20.7816320658
39,68067,Ficus racemigera,30,164.6930561028,-20.7816320658
39,68068,Ficus prolixa,30,164.6930561028,-20.7816320658
39,68069,Arytera arcuata,30,164.6930561028,-20.7816320658
39,68070,Pisonia artensis,30,164.6930561028,-20.7816320658
39,68071,Plerandra leptophylla,30,164.6930561028,-20.7816320658
39,83390,Cupaniopsis sylvatica,30,164.6930561028,-20.7816320658
41,83243,Mimusops elengi,30,164.3039239012,-20.455416441
41,83244,Elattostachys apetala,30,164.3039239012,-20.455416441
41,83245,Olea paniculata,30,164.3039239012,-20.455416441
41,83246,Cupaniopsis mackeeana,30,164.3039239012,-20.455416441
41,83247,Tabernaemontana cerifera,30,164.3039239012,-20.455416441
41,83248,Planchonella linggensis,30,164.3039239012,-20.455416441
41,83249,Aglaia elaeagnoidea,30,164.3039239012,-20.455416441
41,83250,Guettarda balansaeana,30,164.3039239012,-20.455416441
41,83251,Elaeodendron curtipendulum,30,164.3039239012,-20.455416441
41,83252,Archidendropsis granulosa,30,164.3039239012,-20.455416441
41,83253,Crossostylis grandiflora,30,164.3039239012,-20.455416441
41,83254,Pleurostylia opposita,30,164.3039239012,-20.455416441
41,83255,Fagraea berteroana,30,164.3039239012,-20.455416441
41,83256,Garcinia puat (Montrouz.) Guillaumin var. puat,30,164.3039239012,-20.455416441
41,83257,Cerbera manghas L. var. manghas,30,164.3039239012,-20.455416441
41,83258,Euroschinus obtusifolius Engl. var. obtusifolius,30,164.3039239012,-20.455416441
42,83259,Huberantha nitidissima,30,164.303870257,-20.4508030415
42,83260,Ochrosia grandiflora,30,164.303870257,-20.4508030415
42,83261,Cryptocarya elliptica,30,164.303870257,-20.4508030415
42,83262,Plerandra gabriellae,30,164.303870257,-20.4508030415
42,83263,Semecarpus atra,30,164.303870257,-20.4508030415
42,83264,Bischofia javanica,30,164.303870257,-20.4508030415
42,83265,Ficus prolixa,30,164.303870257,-20.4508030415
42,83266,Drypetes deplanchei,30,164.303870257,-20.4508030415
42,83267,Pisonia artensis,30,164.303870257,-20.4508030415
42,83268,Mammea neurophylla,30,164.303870257,-20.4508030415
42,83269,Diospyros fasciculosa,30,164.303870257,-20.4508030415
42,83270,Aleurites moluccana,30,164.303870257,-20.4508030415
43,83271,Pycnandra sarlinii,30,165.1943824254,-21.133902669
43,83282,Dubouzetia elegans Brongn. & Gris var. elegans,30,165.1943824254,-21.133902669
44,83272,Gongrodiscus sufferrugineus,30,165.1925853454,-21.1158138514
44,83273,Plerandra gabriellae,30,165.1925853454,-21.1158138514
44,83274,Archidendropsis granulosa,30,165.1925853454,-21.1158138514
44,83275,Geissois racemosa,30,165.1925853454,-21.1158138514
45,83276,Pycnandra vieillardii,30,165.1921883784,-21.1260277033
45,83277,Agathis moorei,30,165.1921883784,-21.1260277033
47,83283,Pycnandra balansae,30,165.1493902132,-21.1501300335
47,83284,Archidendropsis fulgens,30,165.1493902132,-21.1501300335
47,83285,Plerandra gabriellae,30,165.1493902132,-21.1501300335
48,83286,Ilex sebertii,30,165.5812749825,-21.4841938019
48,83287,Plerandra gabriellae,30,165.5812749825,-21.4841938019
48,83288,Calophyllum caledonicum,30,165.5812749825,-21.4841938019
48,83289,Diospyros flavocarpa,30,165.5812749825,-21.4841938019
48,83290,Diospyros samoensis,30,165.5812749825,-21.4841938019
48,83291,Elaeocarpus yateensis,30,165.5812749825,-21.4841938019
48,83292,Baloghia bureavii,30,165.5812749825,-21.4841938019
48,83293,Archidendropsis granulosa,30,165.5812749825,-21.4841938019
48,83294,Cryptocarya macrodesme,30,165.5812749825,-21.4841938019
48,83295,Syzygium macranthum,30,165.5812749825,-21.4841938019
48,83296,Syzygium baladense,30,165.5812749825,-21.4841938019
48,83297,Myrsine asymmetrica (Mez) Ricketson & Pipoly subsp. asymmetrica,30,165.5812749825,-21.4841938019
48,83298,Gardenia aubryi,30,165.5812749825,-21.4841938019
48,83299,Pycnandra balansae,30,165.5812749825,-21.4841938019
48,83300,Gastrolepis austrocaledonica,30,165.5812749825,-21.4841938019
49,83301,Plerandra veilloniorum,30,164.6839196607,-20.4858970642
49,83302,Plerandra gabriellae,30,164.6839196607,-20.4858970642
49,83303,Agathis moorei,30,164.6839196607,-20.4858970642
49,83304,Garcinia neglecta,30,164.6839196607,-20.4858970642
49,83305,Weinmannia serrata,30,164.6839196607,-20.4858970642
49,83306,Diospyros oubatchensis,30,164.6839196607,-20.4858970642
49,83307,Elaeocarpus bullatus,30,164.6839196607,-20.4858970642
49,83308,Sloanea montana,30,164.6839196607,-20.4858970642
50,83309,Huberantha nitidissima,30,164.6732501686,-20.4727220535
50,83310,Tabernaemontana cerifera,30,164.6732501686,-20.4727220535
50,83311,Plerandra gabriellae,30,164.6732501686,-20.4727220535
50,83312,Calophyllum caledonicum,30,164.6732501686,-20.4727220535
50,83313,Geissois montana,30,164.6732501686,-20.4727220535
50,83314,Garcinia pedicellata,30,164.6732501686,-20.4727220535
50,83315,Macaranga corymbosa,30,164.6732501686,-20.4727220535
50,83316,Archidendropsis granulosa,30,164.6732501686,-20.4727220535
50,83317,Cryptocarya elliptica,30,164.6732501686,-20.4727220535
50,83318,Neuburgia novocaledonica,30,164.6732501686,-20.4727220535
50,83319,Dysoxylum bijugum,30,164.6732501686,-20.4727220535
50,83320,Metrosideros laurifolia Brongn. & Gris var. laurifolia,30,164.6732501686,-20.4727220535
51,83321,Melaleuca quinquenervia,30,164.6820689365,-20.4725503922
51,83322,Ficus habrophylla,30,164.6820689365,-20.4725503922
51,83323,Ficus austrocaledonica,30,164.6820689365,-20.4725503922
51,83324,Barringtonia neocaledonica,30,164.6820689365,-20.4725503922
51,83325,Barringtonia integrifolia,30,164.6820689365,-20.4725503922
51,83326,Cryptocarya elliptica,30,164.6820689365,-20.4725503922
51,83327,Cryptocarya aristata,30,164.6820689365,-20.4725503922
51,83328,Fagraea berteroana,30,164.6820689365,-20.4725503922
51,83329,Archidendropsis granulosa,30,164.6820689365,-20.4725503922
51,83330,Archidendropsis fournieri (Vieill.) I.C.Nielsen var. fournieri,30,164.6820689365,-20.4725503922
51,83331,Macaranga corymbosa,30,164.6820689365,-20.4725503922
51,83332,Garcinia amplexicaulis,30,164.6820689365,-20.4725503922
51,83333,Garcinia pedicellata,30,164.6820689365,-20.4725503922
51,83334,Gymnostoma webbianum,30,164.6820689365,-20.4725503922
51,83335,Calophyllum caledonicum,30,164.6820689365,-20.4725503922
51,83336,Plerandra gabriellae,30,164.6820689365,-20.4725503922
51,83337,Huberantha nitidissima,30,164.6820689365,-20.4725503922
52,83338,Storthocalyx sordidus,30,165.2401186153,-20.9569787979
52,83339,Plerandra gabriellae,30,165.2401186153,-20.9569787979
52,83340,Syzygium macranthum,30,165.2401186153,-20.9569787979
54,83341,Aleurites moluccana,30,165.2253243886,-21.4760345221
54,83342,Mammea neurophylla,30,165.2253243886,-21.4760345221
54,83343,Casuarina collina,30,165.2253243886,-21.4760345221
54,83344,Semecarpus atra,30,165.2253243886,-21.4760345221
54,83345,Ficus habrophylla,30,165.2253243886,-21.4760345221
54,83359,Syzygium pennelii,30,165.2253243886,-21.4760345221
55,83346,Albizia guillainii,30,165.2266118489,-21.4765495062
55,83347,Arytera chartacea,30,165.2266118489,-21.4765495062
55,83348,Diospyros fasciculosa,30,165.2266118489,-21.4765495062
55,83349,Diospyros pustulata,30,165.2266118489,-21.4765495062
55,83350,Homalium deplanchei,30,165.2266118489,-21.4765495062
55,83351,Pisonia artensis,30,165.2266118489,-21.4765495062
56,83352,Mammea neurophylla,30,165.2344913408,-21.4814043045
56,83353,Syzygium aggregatum,30,165.2344913408,-21.4814043045
56,83354,Aleurites moluccana,30,165.2344913408,-21.4814043045
56,83355,Oxera sulfurea,30,165.2344913408,-21.4814043045
56,83356,Acacia spirorbis,30,165.2344913408,-21.4814043045
56,83357,Pisonia artensis,30,165.2344913408,-21.4814043045
56,83358,Diospyros fasciculosa,30,165.2344913408,-21.4814043045
57,83360,Croton insularis,4,164.9052823707,-21.0000014305
57,83361,Diospyros fasciculosa,4,164.9052823707,-21.0000014305
57,83362,Arthroclianthus,4,164.9052823707,-21.0000014305
57,83363,Claoxylon insulanum,4,164.9052823707,-21.0000014305
57,83364,Acronychia laevis,4,164.9052823707,-21.0000014305
57,83365,Eugenia brongniartiana,4,164.9052823707,-21.0000014305
57,83366,Eugenia gacognei,4,164.9052823707,-21.0000014305
57,83367,Barringtonia neocaledonica,4,164.9052823707,-21.0000014305
57,83368,Arytera chartacea,4,164.9052823707,-21.0000014305
57,83369,Ficus habrophylla,4,164.9052823707,-21.0000014305
58,83370,Pandanus,4,164.9917066656,-21.2246900797
58,83371,Barringtonia neocaledonica,4,164.9917066656,-21.2246900797
58,83372,Syzygium macranthum,4,164.9917066656,-21.2246900797
58,83373,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,4,164.9917066656,-21.2246900797
58,83374,Hypserpa,4,164.9917066656,-21.2246900797
58,83375,Plerandra pouemboutensis,4,164.9917066656,-21.2246900797
58,83376,Metrosideros,4,164.9917066656,-21.2246900797
58,83377,Calophyllum caledonicum,4,164.9917066656,-21.2246900797
58,83378,Garcinia neglecta,4,164.9917066656,-21.2246900797
58,83379,Syzygium longifolium,4,164.9917066656,-21.2246900797
59,83380,Acropogon jaffrei,4,165.0613654777,-21.2883388996
59,83381,Araucaria columnaris,4,165.0613654777,-21.2883388996
59,83382,Calophyllum caledonicum,4,165.0613654777,-21.2883388996
59,83383,Alphandia furfuracea,4,165.0613654777,-21.2883388996
59,83384,Garcinia neglecta,4,165.0613654777,-21.2883388996
59,83385,Dacrycarpus vieillardii,4,165.0613654777,-21.2883388996
59,83386,Cupaniopsis fruticosa,4,165.0613654777,-21.2883388996
59,83387,Pichonia daenikeri,4,165.0613654777,-21.2883388996
59,83388,Pycnandra gordoniifolia,4,165.0613654777,-21.2883388996
61,88882,Deplanchea speciosa,30,164.4802648947,-20.7897055149
61,88883,Storthocalyx leioneurus,30,164.4802648947,-20.7897055149
61,88884,Oxera baladica,30,164.4802648947,-20.7897055149
61,88885,Terminalia gatopensis,30,164.4802648947,-20.7897055149
62,88886,Podonephelium cristagalli,4,164.9048800394,-20.9988319874
62,88887,Barringtonia neocaledonica,4,164.9048800394,-20.9988319874
62,88888,Mimusops elengi,4,164.9048800394,-20.9988319874
62,88889,Diospyros fasciculosa,4,164.9048800394,-20.9988319874
62,88890,Diospyros samoensis,4,164.9048800394,-20.9988319874
62,88891,Dysoxylum bijugum,4,164.9048800394,-20.9988319874
62,88892,Aleurites moluccana,4,164.9048800394,-20.9988319874
62,88893,Meryta balansae,4,164.9048800394,-20.9988319874
62,88894,Arthroclianthus,4,164.9048800394,-20.9988319874
62,88895,Eugenia brongniartiana,4,164.9048800394,-20.9988319874
62,88896,Celtis conferta,4,164.9048800394,-20.9988319874
62,88897,Dendrocnide peltata,4,164.9048800394,-20.9988319874
62,88898,Storckiella pancheri,4,164.9048800394,-20.9988319874
62,88899,Archidendropsis granulosa,4,164.9048800394,-20.9988319874
62,88900,Huberantha nitidissima,4,164.9048800394,-20.9988319874
62,88901,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,164.9048800394,-20.9988319874
62,88902,Semecarpus atra,4,164.9048800394,-20.9988319874
62,88903,Bischofia javanica,4,164.9048800394,-20.9988319874
62,88904,Tetracera billardierei,4,164.9048800394,-20.9988319874
62,88905,Oxera robusta,4,164.9048800394,-20.9988319874
62,88906,Arytera arcuata,4,164.9048800394,-20.9988319874
62,88907,Guioa villosa,4,164.9048800394,-20.9988319874
63,88908,Meiogyne baillonii,4,165.523417,-21.172646
63,88909,Gardenia aubryi,4,165.523417,-21.172646
63,88910,Alstonia lenormandii,4,165.523417,-21.172646
63,88911,Alstonia costata,4,165.523417,-21.172646
63,88912,Alphitonia neocaledonica,4,165.523417,-21.172646
63,88913,Cryptocarya macrodesme,4,165.523417,-21.172646
63,88914,Duboisia myoporoides,4,165.523417,-21.172646
63,88915,Archidendropsis streptocarpa,4,165.523417,-21.172646
63,88916,Macaranga alchorneoides,4,165.523417,-21.172646
63,88917,Sparattosyce dioica,4,165.523417,-21.172646
63,88918,Plerandra gabriellae,4,165.523417,-21.172646
63,88919,Geissois magnifica,4,165.523417,-21.172646
63,88920,Hernandia cordigera,4,165.523417,-21.172646
63,88921,Crossostylis grandiflora,4,165.523417,-21.172646
63,88922,Garcinia puat,4,165.523417,-21.172646
63,88923,Garcinia neglecta,4,165.523417,-21.172646
63,88924,Cleidion vieillardii,4,165.523417,-21.172646
63,88925,Myodocarpus vieillardii,4,165.523417,-21.172646
63,88926,Cupaniopsis fruticosa,4,165.523417,-21.172646
63,88927,Ficus austrocaledonica,4,165.523417,-21.172646
63,88928,Basselinia gracilis,4,165.523417,-21.172646
63,88929,Cleistanthus stipitatus,4,165.523417,-21.172646
64,88930,Geissois trifoliolata,4,164.9238700792,-20.948985815
64,88931,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,4,164.9238700792,-20.948985815
64,88932,Quintinia,4,164.9238700792,-20.948985815
64,88933,Guioa microsepala,4,164.9238700792,-20.948985815
64,88934,Ficus austrocaledonica,4,164.9238700792,-20.948985815
64,88935,Cryptocarya velutinosa,4,164.9238700792,-20.948985815
64,88936,Hibbertia lucens,4,164.9238700792,-20.948985815
64,88937,Tapeinosperma pancheri,4,164.9238700792,-20.948985815
64,88938,Acropogon schumannianus,4,164.9238700792,-20.948985815
64,88939,Freycinetia arborea,4,164.9238700792,-20.948985815
64,88940,Rauvolfia balansae,4,164.9238700792,-20.948985815
64,88941,Meryta balansae,4,164.9238700792,-20.948985815
64,88942,Myrsine asymmetrica,4,164.9238700792,-20.948985815
64,88943,Austrotaxus spicata,4,164.9238700792,-20.948985815
64,88944,Polyscias bracteata,4,164.9238700792,-20.948985815
65,88945,Araucaria columnaris,30,165.5585865321,-21.4919389486
65,88946,Geissois racemosa,30,165.5585865321,-21.4919389486
65,88947,Ficus habrophylla,30,165.5585865321,-21.4919389486
65,88948,Ficus obliqua,30,165.5585865321,-21.4919389486
65,88949,Elaeocarpus angustifolius,30,165.5585865321,-21.4919389486
65,88950,Elattostachys apetala,30,165.5585865321,-21.4919389486
65,88952,Acacia spirorbis,30,165.5585865321,-21.4919389486
65,88953,Balanops pachyphylla,30,165.5585865321,-21.4919389486
65,88954,Semecarpus atra,30,165.5585865321,-21.4919389486
66,88955,Acacia spirorbis,4,165.976438467,-21.473557251
66,88956,Tristaniopsis guillainii,4,165.976438467,-21.473557251
66,88957,Cloezia artensis,4,165.976438467,-21.473557251
66,88958,Homalium austrocaledonicum,4,165.976438467,-21.473557251
66,88959,Grevillea exul Lindl. subsp. exul,4,165.976438467,-21.473557251
66,88960,Stenocarpus milnei,4,165.976438467,-21.473557251
66,88961,Alphitonia neocaledonica,4,165.976438467,-21.473557251
66,88962,Gymnostoma deplancheanum,4,165.976438467,-21.473557251
67,88963,Homalium austrocaledonicum,4,165.990260895,-21.478747828
67,88964,Storthocalyx chryseus,4,165.990260895,-21.478747828
67,88965,Cupaniopsis fruticosa,4,165.990260895,-21.478747828
67,88966,Soulamea tomentosa,4,165.990260895,-21.478747828
67,88967,Rauvolfia semperflorens,4,165.990260895,-21.478747828
67,88968,Gymnostoma deplancheanum,4,165.990260895,-21.478747828
67,88969,Deplanchea speciosa,4,165.990260895,-21.478747828
67,88970,Pichonia balansae,4,165.990260895,-21.478747828
67,88971,Codia discolor,4,165.990260895,-21.478747828
67,88972,Neisosperma miana,4,165.990260895,-21.478747828
67,88973,Syzygium densiflorum,4,165.990260895,-21.478747828
67,88974,Acacia spirorbis,4,165.990260895,-21.478747828
67,88975,Alphitonia neocaledonica,4,165.990260895,-21.478747828
67,88976,Polyscias bracteata subsp. subincisa,4,165.990260895,-21.478747828
68,88977,Diospyros fasciculosa,4,164.9102738779,-21.0373029113
68,88978,Mimusops elengi,4,164.9102738779,-21.0373029113
68,88979,Dysoxylum bijugum,4,164.9102738779,-21.0373029113
68,88980,Croton insularis,4,164.9102738779,-21.0373029113
68,88981,Cupaniopsis globosa,4,164.9102738779,-21.0373029113
68,88982,Premna serratifolia,4,164.9102738779,-21.0373029113
68,88983,Capparis,4,164.9102738779,-21.0373029113
68,88984,Ficus prolixa,4,164.9102738779,-21.0373029113
69,88985,Elaeocarpus angustifolius,4,165.2077586018,-21.2607067823
69,88986,Diospyros fasciculosa,4,165.2077586018,-21.2607067823
69,88987,Aleurites moluccana,4,165.2077586018,-21.2607067823
69,88988,Geissois racemosa,4,165.2077586018,-21.2607067823
69,88989,Archidendropsis granulosa,4,165.2077586018,-21.2607067823
69,88990,Dysoxylum roseum,4,165.2077586018,-21.2607067823
69,88991,Euroschinus obtusifolius Engl. var. obtusifolius,4,165.2077586018,-21.2607067823
69,88992,Elattostachys apetala,4,165.2077586018,-21.2607067823
69,88993,Garcinia puat,4,165.2077586018,-21.2607067823
69,88994,Acronychia laevis,4,165.2077586018,-21.2607067823
69,88995,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,165.2077586018,-21.2607067823
69,88996,Semecarpus atra,4,165.2077586018,-21.2607067823
69,88997,Ficus habrophylla,4,165.2077586018,-21.2607067823
69,88998,Olea paniculata,4,165.2077586018,-21.2607067823
69,88999,Eugenia brongniartiana,4,165.2077586018,-21.2607067823
69,89000,Codiaeum peltatum,4,165.2077586018,-21.2607067823
69,89001,Plerandra pouemboutensis,4,165.2077586018,-21.2607067823
69,89002,Plerandra gabriellae,4,165.2077586018,-21.2607067823
69,89003,Ficus virgata,4,165.2077586018,-21.2607067823
69,89004,Fagraea berteroana,4,165.2077586018,-21.2607067823
69,89005,Meryta balansae,4,165.2077586018,-21.2607067823
70,89006,Trema cannabina,4,165.2041107975,-21.2694239616
70,89007,Acacia spirorbis,4,165.2041107975,-21.2694239616
70,89008,Semecarpus atra,4,165.2041107975,-21.2694239616
70,89009,Diospyros fasciculosa,4,165.2041107975,-21.2694239616
70,89010,Elattostachys apetala,4,165.2041107975,-21.2694239616
70,89011,Albizia saman,4,165.2041107975,-21.2694239616
70,89012,Commersonia bartramia,4,165.2041107975,-21.2694239616
71,89013,Semecarpus atra,4,165.2047987422,-21.2754803896
71,89014,Archidendropsis granulosa,4,165.2047987422,-21.2754803896
71,89015,Storckiella pancheri,4,165.2047987422,-21.2754803896
71,89016,Aleurites moluccana,4,165.2047987422,-21.2754803896
71,89017,Elattostachys apetala,4,165.2047987422,-21.2754803896
71,89018,Symplocos montana var. tortuosa,4,165.2047987422,-21.2754803896
71,89019,Olea paniculata,4,165.2047987422,-21.2754803896
71,89020,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,165.2047987422,-21.2754803896
71,89021,Codiaeum peltatum,4,165.2047987422,-21.2754803896
71,89022,Diospyros fasciculosa,4,165.2047987422,-21.2754803896
71,89023,Cupaniopsis sylvatica,4,165.2047987422,-21.2754803896
72,89024,Semecarpus poyaensis,4,165.239264,-21.357613
72,89025,Xylopia pancheri,4,165.239264,-21.357613
72,89026,Cupaniopsis fruticosa,4,165.239264,-21.357613
72,89027,Archidendropsis paivana,4,165.239264,-21.357613
72,89028,Erythroxylum novocaledonicum,4,165.239264,-21.357613
72,89029,Cerberiopsis candelabra Vieill. var. candelabra,4,165.239264,-21.357613
72,89030,Codia nitida,4,165.239264,-21.357613
72,89031,Maxwellia lepidota,4,165.239264,-21.357613
72,89032,Acridocarpus austrocaledonicus,4,165.239264,-21.357613
72,89033,Garcinia neglecta,4,165.239264,-21.357613
72,89034,Acacia spirorbis,4,165.239264,-21.357613
72,89035,Beauprea,4,165.239264,-21.357613
72,89036,Storckiella pancheri,4,165.239264,-21.357613
72,89037,Homalium deplanchei,4,165.239264,-21.357613
72,89038,Terminalia gatopensis,4,165.239264,-21.357613
72,89039,Styphelia cymbulae,4,165.239264,-21.357613
72,89040,Psydrax,4,165.239264,-21.357613
72,89041,Hunga mackeeana,4,165.239264,-21.357613
72,89042,Pycnandra filipes,4,165.239264,-21.357613
72,89043,Pleioluma crebrifolia,4,165.239264,-21.357613
72,89044,Pycnandra kaalaensis,4,165.239264,-21.357613
73,89045,Calophyllum caledonicum,4,165.240654,-21.357905
73,89046,Tabernaemontana cerifera,4,165.240654,-21.357905
73,89047,Aleurites moluccana,4,165.240654,-21.357905
73,89048,Geissois pruinosa,4,165.240654,-21.357905
73,89049,Gymnostoma chamaecyparis,4,165.240654,-21.357905
73,89050,Semecarpus poyaensis,4,165.240654,-21.357905
73,89051,Cleidion vieillardii,4,165.240654,-21.357905
