inventory_id,taxon_id,taxon_full_name,observer_id,x,y
123,8474,Zygogynum amplexicaule (Parmentier) Vink subsp. amplexicaule,4,165.2184874378,-20.8171015978
123,9696,Tapeinosperma deroinii,4,165.2184874378,-20.8171015978
123,5393,Plerandra moratiana,4,165.2184874378,-20.8171015978
123,6273,Plerandra gabriellae,4,165.2184874378,-20.8171015978
123,5608,Hernandia cordigera,4,165.2184874378,-20.8171015978
123,3402,Comptonella drupacea,4,165.2184874378,-20.8171015978
123,6237,Atractocarpus mollis,4,165.2184874378,-20.8171015978
123,5964,Macaranga corymbosa,4,165.2184874378,-20.8171015978
123,3338,Cleistanthus stipitatus,4,165.2184874378,-20.8171015978
123,9509,Homalium francii,4,165.2184874378,-20.8171015978
123,6606,Guioa ovalis,4,165.2184874378,-20.8171015978
123,8075,Sphaeropteris novaecaledoniae,4,165.2184874378,-20.8171015978
123,3556,Crossostylis grandiflora,4,165.2184874378,-20.8171015978
123,2150,Pandanus,4,165.2184874378,-20.8171015978
123,6374,Garcinia puat,4,165.2184874378,-20.8171015978
123,8103,Goniothalamus obtusatus,4,165.2184874378,-20.8171015978
123,2416,Apodytes clusiifolia,4,165.2184874378,-20.8171015978
123,5562,Harpullia austrocaledonica,4,165.2184874378,-20.8171015978
123,5133,Ficus racemigera,4,165.2184874378,-20.8171015978
123,9601,Ficus pteroporum,4,165.2184874378,-20.8171015978
123,8231,Cyphokentia macrostachya,4,165.2184874378,-20.8171015978
123,7287,Burretiokentia vieillardii,4,165.2184874378,-20.8171015978
123,4998,Ficus habrophylla,4,165.2184874378,-20.8171015978
123,5813,Ixora comptonii,4,165.2184874378,-20.8171015978
123,7645,Syzygium densiflorum,4,165.2184874378,-20.8171015978
123,7218,Phelline confertifolia,4,165.2184874378,-20.8171015978
123,6601,Antirhea wagapensis,4,165.2184874378,-20.8171015978
123,7772,Xylopia vieillardii,4,165.2184874378,-20.8171015978
124,8261,Diospyros parviflora,4,165.2481356543,-20.8181610703
124,9500,Cynometra ramiflora,4,165.2481356543,-20.8181610703
124,2422,Arthroclianthus,4,165.2481356543,-20.8181610703
124,7271,Pittosporum gracile,4,165.2481356543,-20.8181610703
124,8750,Syzygium longifolium,4,165.2481356543,-20.8181610703
124,3036,Acropogon sageniifolius,4,165.2481356543,-20.8181610703
124,9492,Commersonia bartramia,4,165.2481356543,-20.8181610703
124,9595,Barringtonia integrifolia,4,165.2481356543,-20.8181610703
124,5964,Macaranga corymbosa,4,165.2481356543,-20.8181610703
129,9681,Podocarpus polyspermus,30,165.1576549374,-21.2145513296
129,6273,Plerandra gabriellae,30,165.1576549374,-21.2145513296
130,9681,Podocarpus polyspermus,30,165.1122665964,-21.170681119
131,4489,Gymnostoma,17,166.55121,-22.09739
131,8253,Diospyros macrocarpa,17,166.55121,-22.09739
131,7308,Pleurocalyptus pancheri,17,166.55121,-22.09739
131,2263,Alphitonia neocaledonica,17,166.55121,-22.09739
131,8015,Tabernaemontana cerifera,17,166.55121,-22.09739
131,8010,Agathis lanceolata,17,166.55121,-22.09739
131,6873,Basselinia pancheri,17,166.55121,-22.09739
131,7811,Deplanchea speciosa,17,166.55121,-22.09739
131,307,Styphelia,17,166.55121,-22.09739
131,1868,Cryptocarya,17,166.55121,-22.09739
131,338,Pancheria,17,166.55121,-22.09739
131,8336,Pandanus bernardii,17,166.55121,-22.09739
131,8604,Pandanus pancheri,17,166.55121,-22.09739
131,1855,Beilschmiedia,17,166.55121,-22.09739
131,5239,Garcinia amplexicaulis,17,166.55121,-22.09739
131,3158,Calophyllum caledonicum,17,166.55121,-22.09739
131,2770,Araucaria,17,166.55121,-22.09739
131,2716,Podocarpus,17,166.55121,-22.09739
131,8913,Elaeocarpus speciosus,17,166.55121,-22.09739
131,6794,Meryta coriacea,17,166.55121,-22.09739
131,3349,Pycnandra,17,166.55121,-22.09739
131,1384,Alstonia,17,166.55121,-22.09739
131,8566,Montrouziera cauliflora,17,166.55121,-22.09739
132,2620,Ascarina rubricaulis,17,166.55629,-22.08811
132,8896,Elaeocarpus bullatus,17,166.55629,-22.08811
132,8592,Elaeocarpus gummatus,17,166.55629,-22.08811
132,6859,Nemuaron vieillardii,17,166.55629,-22.08811
132,7210,Periomphale balansae,17,166.55629,-22.08811
132,9548,Apiopetalum glabratum,17,166.55629,-22.08811
132,7758,Weinmannia paitensis,17,166.55629,-22.08811
132,9435,Hibbertia baudouinii,17,166.55629,-22.08811
132,2155,Quintinia,17,166.55629,-22.08811
132,2156,Sphenostemon,17,166.55629,-22.08811
132,338,Pancheria,17,166.55629,-22.08811
132,1998,Syzygium,17,166.55629,-22.08811
132,1988,Metrosideros,17,166.55629,-22.08811
132,121,Cunonia,17,166.55629,-22.08811
132,6659,Phelline comosa,17,166.55629,-22.08811
132,4991,Ficus austrocaledonica,17,166.55629,-22.08811
132,4061,Dysoxylum roseum,17,166.55629,-22.08811
132,7016,Paracryphia alticola,17,166.55629,-22.08811
132,8955,Tapeinosperma deflexum,17,166.55629,-22.08811
132,2970,Antirhea,17,166.55629,-22.08811
133,8011,Trophis scandens,19,166.493376,-22.210077
133,7541,Semecarpus atra,19,166.493376,-22.210077
133,9576,Meryta denhamii,19,166.493376,-22.210077
133,5489,Acronychia laevis,19,166.493376,-22.210077
133,7848,Dysoxylum bijugum,19,166.493376,-22.210077
133,9964,Ficus virens,19,166.493376,-22.210077
133,4233,Salicaceae,19,166.493376,-22.210077
133,4236,Sapindaceae,19,166.493376,-22.210077
133,3413,Cordyline fruticosa,19,166.493376,-22.210077
133,7750,Ventilago pseudocalyculata,19,166.493376,-22.210077
134,6273,Plerandra gabriellae,19,165.773882,-21.602725
134,9358,Casuarina collina,19,165.773882,-21.602725
134,5093,Fagraea berteroana,19,165.773882,-21.602725
134,6816,Austrotaxus spicata,19,165.773882,-21.602725
134,4061,Dysoxylum roseum,19,165.773882,-21.602725
134,6792,Dysoxylum rufescens,19,165.773882,-21.602725
134,3310,Chionanthus pedunculatus,19,165.773882,-21.602725
134,121,Cunonia,19,165.773882,-21.602725
134,9600,Ficus otophoroides,19,165.773882,-21.602725
134,5476,Geissois polyphylla,19,165.773882,-21.602725
134,2045,Bocquillonia,19,165.773882,-21.602725
134,6793,Meryta balansae,19,165.773882,-21.602725
134,3035,Acropogon,19,165.773882,-21.602725
134,7219,Phelline dumbeensis,19,165.773882,-21.602725
134,9669,Pittosporum morierei,19,165.773882,-21.602725
134,7482,Salaciopsis megaphylla,19,165.773882,-21.602725
134,8782,Tapeinosperma vieillardii,19,165.773882,-21.602725
135,5961,Macaranga alchorneoides,19,165.806308,-21.665704
135,9358,Casuarina collina,19,165.806308,-21.665704
135,9456,Acacia spirorbis,19,165.806308,-21.665704
135,5489,Acronychia laevis,19,165.806308,-21.665704
135,9700,Atractocarpus vaginatus,19,165.806308,-21.665704
135,9589,Oxera coriacea,19,165.806308,-21.665704
136,9456,Acacia spirorbis,4,164.958484,-21.174648
136,9709,Gardenia urvillei,4,164.958484,-21.174648
136,7711,Tetracera billardierei,4,164.958484,-21.174648
136,9488,Cerbera manghas,4,164.958484,-21.174648
136,9344,Casearia deplanchei,4,164.958484,-21.174648
136,7613,Styphelia cymbulae,4,164.958484,-21.174648
136,1733,Arytera chartacea,4,164.958484,-21.174648
136,9978,Lantana camara,4,164.958484,-21.174648
136,9358,Casuarina collina,4,164.958484,-21.174648
136,2013,Jasminum,4,164.958484,-21.174648
136,9345,Cupaniopsis trigonocarpa,4,164.958484,-21.174648
136,9430,Myrsine lecardii,4,164.958484,-21.174648
137,9488,Cerbera manghas,4,164.981767,-21.136815
137,9545,Semecarpus balansae,4,164.981767,-21.136815
137,9550,Dallachya vitiensis,4,164.981767,-21.136815
137,7850,Elaeocarpus angustifolius,4,164.981767,-21.136815
137,2212,Aleurites moluccana,4,164.981767,-21.136815
137,7711,Tetracera billardierei,4,164.981767,-21.136815
137,4998,Ficus habrophylla,4,164.981767,-21.136815
137,9775,Hunga mackeeana,4,164.981767,-21.136815
137,2694,Phyllanthus billardierei,4,164.981767,-21.136815
137,9712,Morinda citrifolia,4,164.981767,-21.136815
138,2212,Aleurites moluccana,4,165.004123,-21.081768
138,8375,Homalium deplanchei,4,165.004123,-21.081768
138,3390,Codiaeum peltatum,4,165.004123,-21.081768
138,7848,Dysoxylum bijugum,4,165.004123,-21.081768
138,9523,Fontainea pancheri,4,165.004123,-21.081768
138,8030,Eugenia brongniartiana,4,165.004123,-21.081768
138,4032,Diospyros samoensis,4,165.004123,-21.081768
138,4013,Diospyros fasciculosa,4,165.004123,-21.081768
138,7541,Semecarpus atra,4,165.004123,-21.081768
138,3976,Dendrocnide latifolia,4,165.004123,-21.081768
138,6694,Storckiella pancheri,4,165.004123,-21.081768
138,6221,Albizia saman,4,165.004123,-21.081768
138,5128,Ficus prolixa,4,165.004123,-21.081768
138,2932,Baloghia inophylla,4,165.004123,-21.081768
138,1429,Ochrosia,4,165.004123,-21.081768
138,9333,Oxera sulfurea,4,165.004123,-21.081768
138,174,Huberantha nitidissima,4,165.004123,-21.081768
138,5360,Garcinia neglecta,4,165.004123,-21.081768
138,5975,Mammea neurophylla,4,165.004123,-21.081768
138,9330,Euroschinus obtusifolius,4,165.004123,-21.081768
138,6622,Ixora cauliflora,4,165.004123,-21.081768
139,4998,Ficus habrophylla,4,165.5259436928,-21.2947332859
139,5124,Ficus otophora,4,165.5259436928,-21.2947332859
139,5167,Ficus webbiana,4,165.5259436928,-21.2947332859
139,3158,Calophyllum caledonicum,4,165.5259436928,-21.2947332859
139,6869,Neuburgia novocaledonica,4,165.5259436928,-21.2947332859
139,3982,Depanthus glaber,4,165.5259436928,-21.2947332859
139,8783,Tapeinosperma wagapense,4,165.5259436928,-21.2947332859
139,7772,Xylopia vieillardii,4,165.5259436928,-21.2947332859
139,9601,Ficus pteroporum,4,165.5259436928,-21.2947332859
139,3338,Cleistanthus stipitatus,4,165.5259436928,-21.2947332859
139,2694,Phyllanthus billardierei,4,165.5259436928,-21.2947332859
139,3419,Coronanthera barbata,4,165.5259436928,-21.2947332859
139,8075,Sphaeropteris novaecaledoniae,4,165.5259436928,-21.2947332859
139,5565,Hedycarya engleriana,4,165.5259436928,-21.2947332859
139,5564,Hedycarya cupulata,4,165.5259436928,-21.2947332859
139,6374,Garcinia puat,4,165.5259436928,-21.2947332859
139,5325,Garcinia densiflora,4,165.5259436928,-21.2947332859
139,6858,Basselinia gracilis,4,165.5259436928,-21.2947332859
139,7287,Burretiokentia vieillardii,4,165.5259436928,-21.2947332859
139,6158,Dysoxylum rufescens subsp. dzumacense,4,165.5259436928,-21.2947332859
139,6814,Dysoxylum kouiriense,4,165.5259436928,-21.2947332859
139,4058,Dysoxylum macranthum,4,165.5259436928,-21.2947332859
139,7577,Soulamea tomentosa,4,165.5259436928,-21.2947332859
139,9421,Codia mackeeana,4,165.5259436928,-21.2947332859
139,7897,Kanakomyrtus prominens,4,165.5259436928,-21.2947332859
139,2380,Anthocarapa nitidula,4,165.5259436928,-21.2947332859
139,5964,Macaranga corymbosa,4,165.5259436928,-21.2947332859
139,5608,Hernandia cordigera,4,165.5259436928,-21.2947332859
139,9595,Barringtonia integrifolia,4,165.5259436928,-21.2947332859
139,6273,Plerandra gabriellae,4,165.5259436928,-21.2947332859
139,5476,Geissois polyphylla,4,165.5259436928,-21.2947332859
139,2476,Archidendropsis fulgens,4,165.5259436928,-21.2947332859
139,3402,Comptonella drupacea,4,165.5259436928,-21.2947332859
139,8051,Cupaniopsis oedipoda,4,165.5259436928,-21.2947332859
139,8225,Cupaniopsis sylvatica,4,165.5259436928,-21.2947332859
139,7885,Alstonia costata,4,165.5259436928,-21.2947332859
139,7845,Gardenia oudiepe,4,165.5259436928,-21.2947332859
139,7427,Pycnandra benthamii,4,165.5259436928,-21.2947332859
139,7936,Pycnandra balansae,4,165.5259436928,-21.2947332859
139,7508,Schefflera candelabrum,4,165.5259436928,-21.2947332859
139,7917,Spiraeanthemum densiflorum,4,165.5259436928,-21.2947332859
139,3390,Codiaeum peltatum,4,165.5259436928,-21.2947332859
139,3302,Symplocos montana var. tortuosa,4,165.5259436928,-21.2947332859
139,2212,Aleurites moluccana,4,165.5259436928,-21.2947332859
139,6041,Garcinia balansae,4,165.5259436928,-21.2947332859
140,6273,Plerandra gabriellae,4,165.010641,-20.852822
140,6158,Dysoxylum rufescens subsp. dzumacense,4,165.010641,-20.852822
140,9629,Syzygium lateriflorum,4,165.010641,-20.852822
140,7287,Burretiokentia vieillardii,4,165.010641,-20.852822
140,6814,Dysoxylum kouiriense,4,165.010641,-20.852822
140,9384,Schefflera vieillardii,4,165.010641,-20.852822
140,5502,Gongrodiscus sufferrugineus,4,165.010641,-20.852822
140,1940,Geniostoma erythrospermum,4,165.010641,-20.852822
140,6601,Antirhea wagapensis,4,165.010641,-20.852822
140,7180,Salaciopsis,4,165.010641,-20.852822
140,5562,Harpullia austrocaledonica,4,165.010641,-20.852822
140,7430,Pycnandra comptonii,4,165.010641,-20.852822
140,6869,Neuburgia novocaledonica,4,165.010641,-20.852822
140,4369,Metrosideros laurifolia,4,165.010641,-20.852822
140,5239,Garcinia amplexicaulis,4,165.010641,-20.852822
140,7245,Piliocalyx bullatus,4,165.010641,-20.852822
140,9339,Gossia ramiflora,4,165.010641,-20.852822
140,2348,Amborella trichopoda,4,165.010641,-20.852822
140,8851,Acropogon macrocarpus,4,165.010641,-20.852822
140,3402,Comptonella drupacea,4,165.010641,-20.852822
140,5836,Kermadecia rotundifolia,4,165.010641,-20.852822
140,2694,Phyllanthus billardierei,4,165.010641,-20.852822
140,5964,Macaranga corymbosa,4,165.010641,-20.852822
140,5608,Hernandia cordigera,4,165.010641,-20.852822
140,8292,Cupaniopsis macrocarpa,4,165.010641,-20.852822
140,3571,Cryptocarya macrodesme,4,165.010641,-20.852822
140,8327,Zygogynum amplexicaule subsp. luteum,4,165.010641,-20.852822
140,8844,Zygogynum stipitatum,4,165.010641,-20.852822
140,5124,Ficus otophora,4,165.010641,-20.852822
140,9886,Storthocalyx corymbosus,4,165.010641,-20.852822
140,3556,Crossostylis grandiflora,4,165.010641,-20.852822
140,3158,Calophyllum caledonicum,4,165.010641,-20.852822
140,5564,Hedycarya cupulata,4,165.010641,-20.852822
140,5565,Hedycarya engleriana,4,165.010641,-20.852822
140,6858,Basselinia gracilis,4,165.010641,-20.852822
140,7004,Pancheria ternata,4,165.010641,-20.852822
140,3580,Cryptocarya velutinosa,4,165.010641,-20.852822
140,6233,Cryptocarya (aff_pluricostata_Barrab280),4,165.010641,-20.852822
140,6842,Myodocarpus pinnatus,4,165.010641,-20.852822
141,5857,Cerberiopsis candelabra,4,165.010152217,-20.8510959148
141,5961,Macaranga alchorneoides,4,165.010152217,-20.8510959148
141,4991,Ficus austrocaledonica,4,165.010152217,-20.8510959148
141,5257,Archidendropsis streptocarpa,4,165.010152217,-20.8510959148
141,3387,Codia incrassata,4,165.010152217,-20.8510959148
141,7936,Pycnandra balansae,4,165.010152217,-20.8510959148
141,6794,Meryta coriacea,4,165.010152217,-20.8510959148
141,7690,Syzygium wagapense,4,165.010152217,-20.8510959148
141,9629,Syzygium lateriflorum,4,165.010152217,-20.8510959148
141,7577,Soulamea tomentosa,4,165.010152217,-20.8510959148
141,9765,Gymnostoma webbianum,4,165.010152217,-20.8510959148
141,5964,Macaranga corymbosa,4,165.010152217,-20.8510959148
141,9443,Diospyros labillardierei,4,165.010152217,-20.8510959148
141,9400,Duboisia myoporoides,4,165.010152217,-20.8510959148
141,9338,Elaeocarpus toninensis,4,165.010152217,-20.8510959148
141,5315,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,165.010152217,-20.8510959148
141,6374,Garcinia puat,4,165.010152217,-20.8510959148
141,9585,Deplanchea sessilifolia,4,165.010152217,-20.8510959148
142,8375,Homalium deplanchei,4,164.91462,-20.990265
142,2212,Aleurites moluccana,4,164.91462,-20.990265
142,4998,Ficus habrophylla,4,164.91462,-20.990265
142,2932,Baloghia inophylla,4,164.91462,-20.990265
142,4013,Diospyros fasciculosa,4,164.91462,-20.990265
142,1261,Archidendropsis granulosa,4,164.91462,-20.990265
142,9984,Pipturus argenteus,4,164.91462,-20.990265
142,9731,Elattostachys incisa,4,164.91462,-20.990265
142,7859,Elattostachys apetala,4,164.91462,-20.990265
142,2377,Melia azedarach,4,164.91462,-20.990265
142,9523,Fontainea pancheri,4,164.91462,-20.990265
142,9978,Lantana camara,4,164.91462,-20.990265
142,7541,Semecarpus atra,4,164.91462,-20.990265
142,9540,Mimusops elengi,4,164.91462,-20.990265
142,5128,Ficus prolixa,4,164.91462,-20.990265
142,3390,Codiaeum peltatum,4,164.91462,-20.990265
142,9735,Podonephelium cristagalli,4,164.91462,-20.990265
143,6273,Plerandra gabriellae,4,164.90855,-20.981432
143,7859,Elattostachys apetala,4,164.90855,-20.981432
143,9330,Euroschinus obtusifolius,4,164.90855,-20.981432
143,6793,Meryta balansae,4,164.90855,-20.981432
143,5608,Hernandia cordigera,4,164.90855,-20.981432
143,7850,Elaeocarpus angustifolius,4,164.90855,-20.981432
143,5477,Geissois racemosa,4,164.90855,-20.981432
143,6728,Melaleuca quinquenervia,4,164.90855,-20.981432
143,6608,Guioa villosa,4,164.90855,-20.981432
143,5489,Acronychia laevis,4,164.90855,-20.981432
143,8069,Sphaeropteris intermedia,4,164.90855,-20.981432
145,8015,Tabernaemontana cerifera,4,164.3688378017,-20.4381161928
145,6728,Melaleuca quinquenervia,4,164.3688378017,-20.4381161928
145,9456,Acacia spirorbis,4,164.3688378017,-20.4381161928
145,3556,Crossostylis grandiflora,4,164.3688378017,-20.4381161928
145,5477,Geissois racemosa,4,164.3688378017,-20.4381161928
145,7850,Elaeocarpus angustifolius,4,164.3688378017,-20.4381161928
145,3228,Casearia silvana,4,164.3688378017,-20.4381161928
145,2694,Phyllanthus billardierei,4,164.3688378017,-20.4381161928
145,5167,Ficus webbiana,4,164.3688378017,-20.4381161928
145,4998,Ficus habrophylla,4,164.3688378017,-20.4381161928
145,231,Diospyros,4,164.3688378017,-20.4381161928
145,5489,Acronychia laevis,4,164.3688378017,-20.4381161928
146,8015,Tabernaemontana cerifera,4,164.364932715,-20.4369923472
146,6728,Melaleuca quinquenervia,4,164.364932715,-20.4369923472
146,9456,Acacia spirorbis,4,164.364932715,-20.4369923472
146,3556,Crossostylis grandiflora,4,164.364932715,-20.4369923472
146,4998,Ficus habrophylla,4,164.364932715,-20.4369923472
146,5528,Gymnostoma nodiflorum,4,164.364932715,-20.4369923472
146,7885,Alstonia costata,4,164.364932715,-20.4369923472
146,2149,Freycinetia,4,164.364932715,-20.4369923472
146,8110,Piper insectifugum,4,164.364932715,-20.4369923472
146,7613,Styphelia cymbulae,4,164.364932715,-20.4369923472
146,7711,Tetracera billardierei,4,164.364932715,-20.4369923472
146,5489,Acronychia laevis,4,164.364932715,-20.4369923472
146,6608,Guioa villosa,4,164.364932715,-20.4369923472
146,4013,Diospyros fasciculosa,4,164.364932715,-20.4369923472
146,7850,Elaeocarpus angustifolius,4,164.364932715,-20.4369923472
146,5477,Geissois racemosa,4,164.364932715,-20.4369923472
146,9629,Syzygium lateriflorum,4,164.364932715,-20.4369923472
147,6273,Plerandra gabriellae,30,165.4302265495,-21.5794873238
147,7850,Elaeocarpus angustifolius,30,165.4302265495,-21.5794873238
147,2212,Aleurites moluccana,30,165.4302265495,-21.5794873238
147,7541,Semecarpus atra,30,165.4302265495,-21.5794873238
147,1261,Archidendropsis granulosa,30,165.4302265495,-21.5794873238
147,4998,Ficus habrophylla,30,165.4302265495,-21.5794873238
147,174,Huberantha nitidissima,30,165.4302265495,-21.5794873238
147,1467,Meryta,30,165.4302265495,-21.5794873238
147,3349,Pycnandra,30,165.4302265495,-21.5794873238
147,1966,Ficus,30,165.4302265495,-21.5794873238
147,374,Cleidion,30,165.4302265495,-21.5794873238
147,1528,Cordyline,30,165.4302265495,-21.5794873238
148,1261,Archidendropsis granulosa,30,165.4319376312,-21.578977704
148,6273,Plerandra gabriellae,30,165.4319376312,-21.578977704
148,8375,Homalium deplanchei,30,165.4319376312,-21.578977704
148,9351,Podonephelium subaequilaterum,30,165.4319376312,-21.578977704
149,5475,Geissois montana,30,165.4417437874,-21.5821588039
149,7599,Chambeyronia macrocarpa,30,165.4417437874,-21.5821588039
149,6273,Plerandra gabriellae,30,165.4417437874,-21.5821588039
149,4013,Diospyros fasciculosa,30,165.4417437874,-21.5821588039
149,174,Huberantha nitidissima,30,165.4417437874,-21.5821588039
152,1261,Archidendropsis granulosa,30,165.9791298956,-21.678686142
152,6273,Plerandra gabriellae,30,165.9791298956,-21.678686142
152,7850,Elaeocarpus angustifolius,30,165.9791298956,-21.678686142
152,3349,Pycnandra,30,165.9791298956,-21.678686142
152,3390,Codiaeum peltatum,30,165.9791298956,-21.678686142
152,1467,Meryta,30,165.9791298956,-21.678686142
152,7541,Semecarpus atra,30,165.9791298956,-21.678686142
152,5475,Geissois montana,30,165.9791298956,-21.678686142
152,1966,Ficus,30,165.9791298956,-21.678686142
152,4998,Ficus habrophylla,30,165.9791298956,-21.678686142
152,6975,Oxera robusta,30,165.9791298956,-21.678686142
152,2772,Tapeinosperma,30,165.9791298956,-21.678686142
152,3533,Annonaceae,30,165.9791298956,-21.678686142
152,5093,Fagraea berteroana,30,165.9791298956,-21.678686142
152,5837,Kermadecia sinuata,30,165.9791298956,-21.678686142
152,5298,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,30,165.9791298956,-21.678686142
152,1443,Parsonsia,30,165.9791298956,-21.678686142
152,8069,Sphaeropteris intermedia,30,165.9791298956,-21.678686142
153,6728,Melaleuca quinquenervia,30,165.9742804617,-21.6758108139
153,9894,Metrosideros laurifolia Brongn. & Gris var. laurifolia,30,165.9742804617,-21.6758108139
153,5093,Fagraea berteroana,30,165.9742804617,-21.6758108139
153,4236,Sapindaceae,30,165.9742804617,-21.6758108139
153,1868,Cryptocarya,30,165.9742804617,-21.6758108139
153,6608,Guioa villosa,30,165.9742804617,-21.6758108139
