id,taxon_id,x,y
89703,4998,167.9606968478,-21.4583703219
89704,5489,167.9606968478,-21.4583703219
89705,3329,167.9606968478,-21.4583703219
89706,4726,167.9606968478,-21.4583703219
89707,9978,167.9606968478,-21.4583703219
89708,9576,167.9606968478,-21.4583703219
89722,6709,167.9606968478,-21.4583703219
89709,5489,167.8716356696,-21.4910334866
89710,9457,167.8716356696,-21.4910334866
89711,4726,167.8716356696,-21.4910334866
89712,4032,167.8716356696,-21.4910334866
89713,4013,167.8716356696,-21.4910334866
89714,5128,167.8716356696,-21.4910334866
89715,3530,167.8716356696,-21.4910334866
89716,9978,167.8716356696,-21.4910334866
89717,6885,167.8716356696,-21.4910334866
89718,9655,167.8716356696,-21.4910334866
89719,1484,167.8716356696,-21.4910334866
89720,7645,167.8716356696,-21.4910334866
89721,6709,167.8716356696,-21.4910334866
89723,9358,165.3266475163,-21.3935726881
89724,7295,165.3266475163,-21.3935726881
89725,7859,165.3266475163,-21.3935726881
89726,374,165.3266475163,-21.3935726881
89727,8596,165.3266475163,-21.3935726881
89728,5360,165.3266475163,-21.3935726881
89729,174,165.3266475163,-21.3935726881
89730,7658,165.3266475163,-21.3935726881
89731,9358,165.327735655,-21.3931381702
89732,174,165.327735655,-21.3931381702
89733,3035,165.327735655,-21.3931381702
89734,7848,165.327735655,-21.3931381702
89735,4998,165.327735655,-21.3931381702
89736,9358,165.1557953283,-21.2009847164
89737,5477,165.1557953283,-21.2009847164
89738,1966,165.1557953283,-21.2009847164
89739,6267,165.1557953283,-21.2009847164
89740,7850,165.1557953283,-21.2009847164
89751,6273,165.1557953283,-21.2009847164
89752,7599,165.1557953283,-21.2009847164
89753,5489,165.1557953283,-21.2009847164
89806,5837,165.1557953283,-21.2009847164
89741,5477,165.1455827337,-21.192779839
89742,9668,165.1455827337,-21.192779839
89743,8253,165.1455827337,-21.192779839
89748,6273,165.1455827337,-21.192779839
89749,7599,165.1455827337,-21.192779839
89805,5837,165.1455827337,-21.192779839
89744,5608,165.1475970726,-21.1926349998
89745,5477,165.1475970726,-21.1926349998
89746,9358,165.1475970726,-21.1926349998
89747,4998,165.1475970726,-21.1926349998
89750,6273,165.1475970726,-21.1926349998
89804,5837,165.1475970726,-21.1926349998
89754,9595,164.4237815123,-20.3165155649
89755,7859,164.4237815123,-20.3165155649
89756,9971,164.4237815123,-20.3165155649
89757,6374,164.4237815123,-20.3165155649
89758,9385,164.4237815123,-20.3165155649
89759,4792,164.4237815123,-20.3165155649
89760,9629,164.4237815123,-20.3165155649
89761,4432,164.4237815123,-20.3165155649
89762,3390,164.4237815123,-20.3165155649
89763,7850,164.4237815123,-20.3165155649
89764,9458,164.4237815123,-20.3165155649
89765,6728,164.4237815123,-20.3165155649
89766,391,164.4237815123,-20.3165155649
89767,2694,164.4237815123,-20.3165155649
89768,1261,164.4237815123,-20.3165155649
89769,174,164.4237815123,-20.3165155649
89770,6601,164.4237815123,-20.3165155649
89771,6273,164.4435681682,-20.3069239855
89772,9971,164.4435681682,-20.3069239855
89773,4056,164.4435681682,-20.3069239855
89774,6976,164.4435681682,-20.3069239855
89775,8277,164.4435681682,-20.3069239855
89776,5489,164.4435681682,-20.3069239855
89777,6041,164.4435681682,-20.3069239855
89778,8928,164.4435681682,-20.3069239855
89779,4369,164.4435681682,-20.3069239855
89780,3387,164.4435681682,-20.3069239855
89781,9770,164.4435681682,-20.3069239855
89782,7635,164.4435681682,-20.3069239855
89783,6842,164.4435681682,-20.3069239855
89784,2416,164.4435681682,-20.3069239855
89785,1936,164.4435681682,-20.3069239855
89786,8247,164.4435681682,-20.3069239855
89787,6595,164.4435681682,-20.3069239855
89788,7646,164.4435681682,-20.3069239855
89789,7925,164.4435681682,-20.3069239855
89790,9973,164.4435681682,-20.3069239855
89791,9532,164.4435681682,-20.3069239855
89792,5183,164.4435681682,-20.3069239855
89793,6796,164.4435681682,-20.3069239855
89794,2150,165.157167,-21.2150667
89795,7467,165.157167,-21.2150667
89796,7599,165.157167,-21.2150667
89797,1261,165.9444576502,-21.6440534592
89798,7541,165.9444576502,-21.6440534592
89799,1966,165.9444576502,-21.6440534592
89800,7859,165.9444576502,-21.6440534592
89801,9488,165.9444576502,-21.6440534592
89802,7850,165.9444576502,-21.6440534592
89803,2212,165.9444576502,-21.6440534592
89807,8051,165.2184874378,-20.8171015978
89808,5093,165.2184874378,-20.8171015978
89809,8474,165.2184874378,-20.8171015978
89810,9696,165.2184874378,-20.8171015978
89811,5393,165.2184874378,-20.8171015978
89812,6273,165.2184874378,-20.8171015978
89813,5608,165.2184874378,-20.8171015978
89814,3402,165.2184874378,-20.8171015978
89815,6237,165.2184874378,-20.8171015978
89816,5964,165.2184874378,-20.8171015978
89817,3338,165.2184874378,-20.8171015978
89818,9509,165.2184874378,-20.8171015978
89819,6606,165.2184874378,-20.8171015978
89820,8075,165.2184874378,-20.8171015978
89821,3556,165.2184874378,-20.8171015978
89822,2150,165.2184874378,-20.8171015978
89823,6374,165.2184874378,-20.8171015978
89824,8103,165.2184874378,-20.8171015978
89825,2416,165.2184874378,-20.8171015978
89826,5562,165.2184874378,-20.8171015978
89827,5133,165.2184874378,-20.8171015978
89828,9601,165.2184874378,-20.8171015978
89829,8231,165.2184874378,-20.8171015978
89830,7287,165.2184874378,-20.8171015978
89831,4998,165.2184874378,-20.8171015978
89832,5813,165.2184874378,-20.8171015978
89833,7645,165.2184874378,-20.8171015978
89834,7218,165.2184874378,-20.8171015978
89835,6601,165.2184874378,-20.8171015978
89836,7772,165.2184874378,-20.8171015978
89837,8261,165.2481356543,-20.8181610703
89838,9500,165.2481356543,-20.8181610703
89839,2422,165.2481356543,-20.8181610703
89840,7271,165.2481356543,-20.8181610703
89841,8750,165.2481356543,-20.8181610703
89842,3036,165.2481356543,-20.8181610703
89843,9492,165.2481356543,-20.8181610703
89844,9595,165.2481356543,-20.8181610703
89845,5964,165.2481356543,-20.8181610703
89850,9681,165.1576549374,-21.2145513296
89851,6273,165.1576549374,-21.2145513296
89852,9681,165.1122665964,-21.170681119
89853,4489,166.55121,-22.09739
89854,8253,166.55121,-22.09739
89855,7308,166.55121,-22.09739
89856,2263,166.55121,-22.09739
89857,8015,166.55121,-22.09739
89858,8010,166.55121,-22.09739
89859,6873,166.55121,-22.09739
89860,7811,166.55121,-22.09739
89861,307,166.55121,-22.09739
89862,1868,166.55121,-22.09739
89863,338,166.55121,-22.09739
89864,8336,166.55121,-22.09739
89865,8604,166.55121,-22.09739
89866,1855,166.55121,-22.09739
89867,5239,166.55121,-22.09739
89868,3158,166.55121,-22.09739
89869,2770,166.55121,-22.09739
89870,2716,166.55121,-22.09739
89871,8913,166.55121,-22.09739
89872,6794,166.55121,-22.09739
89873,3349,166.55121,-22.09739
89874,1384,166.55121,-22.09739
89875,8566,166.55121,-22.09739
89876,2620,166.55629,-22.08811
89877,8896,166.55629,-22.08811
89878,8592,166.55629,-22.08811
89879,6859,166.55629,-22.08811
89880,7210,166.55629,-22.08811
89881,9548,166.55629,-22.08811
89882,7758,166.55629,-22.08811
89883,9435,166.55629,-22.08811
89884,2155,166.55629,-22.08811
89885,2156,166.55629,-22.08811
89886,338,166.55629,-22.08811
89887,1998,166.55629,-22.08811
89888,1988,166.55629,-22.08811
89889,121,166.55629,-22.08811
89890,6659,166.55629,-22.08811
89891,4991,166.55629,-22.08811
89892,4061,166.55629,-22.08811
89893,7016,166.55629,-22.08811
89894,8955,166.55629,-22.08811
89895,2970,166.55629,-22.08811
89896,8011,166.493376,-22.210077
89897,7541,166.493376,-22.210077
89898,9576,166.493376,-22.210077
89899,5489,166.493376,-22.210077
89900,7848,166.493376,-22.210077
89901,9964,166.493376,-22.210077
89902,4233,166.493376,-22.210077
89903,4236,166.493376,-22.210077
89904,3413,166.493376,-22.210077
89905,7750,166.493376,-22.210077
89906,6273,165.773882,-21.602725
89907,9358,165.773882,-21.602725
89908,5093,165.773882,-21.602725
89909,6816,165.773882,-21.602725
89910,4061,165.773882,-21.602725
89911,6792,165.773882,-21.602725
89912,3310,165.773882,-21.602725
89913,121,165.773882,-21.602725
89914,9600,165.773882,-21.602725
89915,5476,165.773882,-21.602725
89916,2045,165.773882,-21.602725
89917,6793,165.773882,-21.602725
89918,3035,165.773882,-21.602725
89919,7219,165.773882,-21.602725
89920,9669,165.773882,-21.602725
89921,7482,165.773882,-21.602725
89922,8782,165.773882,-21.602725
89923,5961,165.806308,-21.665704
89924,9358,165.806308,-21.665704
89925,9456,165.806308,-21.665704
89926,5489,165.806308,-21.665704
89927,9700,165.806308,-21.665704
89928,9589,165.806308,-21.665704
89929,9456,164.958484,-21.174648
89930,9709,164.958484,-21.174648
89931,7711,164.958484,-21.174648
89932,9488,164.958484,-21.174648
89933,9344,164.958484,-21.174648
89934,7613,164.958484,-21.174648
89935,1733,164.958484,-21.174648
89936,9978,164.958484,-21.174648
89937,9358,164.958484,-21.174648
89938,2013,164.958484,-21.174648
89939,9345,164.958484,-21.174648
89940,9430,164.958484,-21.174648
89941,9488,164.981767,-21.136815
89942,9545,164.981767,-21.136815
89943,9550,164.981767,-21.136815
89944,7850,164.981767,-21.136815
89945,2212,164.981767,-21.136815
89946,7711,164.981767,-21.136815
89947,4998,164.981767,-21.136815
89948,9775,164.981767,-21.136815
89949,2694,164.981767,-21.136815
89950,9712,164.981767,-21.136815
89951,2212,165.004123,-21.081768
89952,8375,165.004123,-21.081768
89953,3390,165.004123,-21.081768
89954,7848,165.004123,-21.081768
89955,9523,165.004123,-21.081768
89956,8030,165.004123,-21.081768
89957,4032,165.004123,-21.081768
89958,4013,165.004123,-21.081768
89959,7541,165.004123,-21.081768
89960,3976,165.004123,-21.081768
89961,6694,165.004123,-21.081768
89962,6221,165.004123,-21.081768
89963,5128,165.004123,-21.081768
89964,2932,165.004123,-21.081768
89965,1429,165.004123,-21.081768
89966,9333,165.004123,-21.081768
89967,174,165.004123,-21.081768
89968,5360,165.004123,-21.081768
89969,5975,165.004123,-21.081768
89970,9330,165.004123,-21.081768
89971,6622,165.004123,-21.081768
89972,4998,165.5259436928,-21.2947332859
89973,5124,165.5259436928,-21.2947332859
89974,5167,165.5259436928,-21.2947332859
89975,3158,165.5259436928,-21.2947332859
89976,6869,165.5259436928,-21.2947332859
89977,3982,165.5259436928,-21.2947332859
89978,8783,165.5259436928,-21.2947332859
89979,7772,165.5259436928,-21.2947332859
89980,9601,165.5259436928,-21.2947332859
89981,3338,165.5259436928,-21.2947332859
89982,2694,165.5259436928,-21.2947332859
89983,3419,165.5259436928,-21.2947332859
89984,8075,165.5259436928,-21.2947332859
89985,5565,165.5259436928,-21.2947332859
89986,5564,165.5259436928,-21.2947332859
89987,6374,165.5259436928,-21.2947332859
89988,5325,165.5259436928,-21.2947332859
89989,6858,165.5259436928,-21.2947332859
89990,7287,165.5259436928,-21.2947332859
89991,6158,165.5259436928,-21.2947332859
89992,6814,165.5259436928,-21.2947332859
89993,4058,165.5259436928,-21.2947332859
89994,7577,165.5259436928,-21.2947332859
89995,9421,165.5259436928,-21.2947332859
89996,7897,165.5259436928,-21.2947332859
89997,2380,165.5259436928,-21.2947332859
89998,5964,165.5259436928,-21.2947332859
89999,5608,165.5259436928,-21.2947332859
90000,9595,165.5259436928,-21.2947332859
90001,6273,165.5259436928,-21.2947332859
90002,5476,165.5259436928,-21.2947332859
90003,2476,165.5259436928,-21.2947332859
90004,3402,165.5259436928,-21.2947332859
90005,8051,165.5259436928,-21.2947332859
90006,8225,165.5259436928,-21.2947332859
90007,7885,165.5259436928,-21.2947332859
90008,7845,165.5259436928,-21.2947332859
90009,7427,165.5259436928,-21.2947332859
90010,7936,165.5259436928,-21.2947332859
90011,7508,165.5259436928,-21.2947332859
90012,7917,165.5259436928,-21.2947332859
90013,3390,165.5259436928,-21.2947332859
90014,3302,165.5259436928,-21.2947332859
90015,2212,165.5259436928,-21.2947332859
90016,6041,165.5259436928,-21.2947332859
90017,6273,165.010641,-20.852822
90018,6158,165.010641,-20.852822
90019,9629,165.010641,-20.852822
90020,7287,165.010641,-20.852822
90021,6814,165.010641,-20.852822
90022,9384,165.010641,-20.852822
90023,5502,165.010641,-20.852822
90024,1940,165.010641,-20.852822
90025,6601,165.010641,-20.852822
90026,7180,165.010641,-20.852822
90027,5562,165.010641,-20.852822
90028,7430,165.010641,-20.852822
90029,6869,165.010641,-20.852822
90030,4369,165.010641,-20.852822
90031,5239,165.010641,-20.852822
90032,7245,165.010641,-20.852822
90033,9339,165.010641,-20.852822
90034,2348,165.010641,-20.852822
90035,8851,165.010641,-20.852822
90036,3402,165.010641,-20.852822
90037,5836,165.010641,-20.852822
90038,2694,165.010641,-20.852822
90039,5964,165.010641,-20.852822
90040,5608,165.010641,-20.852822
90041,8292,165.010641,-20.852822
90042,3571,165.010641,-20.852822
90043,8327,165.010641,-20.852822
90044,8844,165.010641,-20.852822
90045,5124,165.010641,-20.852822
90046,9886,165.010641,-20.852822
90047,3556,165.010641,-20.852822
90048,3158,165.010641,-20.852822
90049,5564,165.010641,-20.852822
90050,5565,165.010641,-20.852822
90051,6858,165.010641,-20.852822
90052,7004,165.010641,-20.852822
90053,3580,165.010641,-20.852822
90054,6233,165.010641,-20.852822
90055,6842,165.010641,-20.852822
90056,5857,165.010152217,-20.8510959148
90057,5961,165.010152217,-20.8510959148
90058,4991,165.010152217,-20.8510959148
90059,5257,165.010152217,-20.8510959148
90060,3387,165.010152217,-20.8510959148
90061,7936,165.010152217,-20.8510959148
90062,6794,165.010152217,-20.8510959148
90063,7690,165.010152217,-20.8510959148
90064,9629,165.010152217,-20.8510959148
90065,7577,165.010152217,-20.8510959148
90066,9765,165.010152217,-20.8510959148
90067,5964,165.010152217,-20.8510959148
90068,9443,165.010152217,-20.8510959148
90069,9400,165.010152217,-20.8510959148
90070,9338,165.010152217,-20.8510959148
90071,5315,165.010152217,-20.8510959148
90072,6374,165.010152217,-20.8510959148
90073,9585,165.010152217,-20.8510959148
90074,8375,164.91462,-20.990265
90075,2212,164.91462,-20.990265
90076,4998,164.91462,-20.990265
90077,2932,164.91462,-20.990265
90078,4013,164.91462,-20.990265
90079,1261,164.91462,-20.990265
90080,9984,164.91462,-20.990265
90081,9731,164.91462,-20.990265
90082,7859,164.91462,-20.990265
90083,2377,164.91462,-20.990265
90084,9523,164.91462,-20.990265
90085,9978,164.91462,-20.990265
90086,7541,164.91462,-20.990265
90087,9540,164.91462,-20.990265
90088,5128,164.91462,-20.990265
90089,3390,164.91462,-20.990265
90090,9735,164.91462,-20.990265
90091,6273,164.90855,-20.981432
90092,7859,164.90855,-20.981432
90093,9330,164.90855,-20.981432
90094,6793,164.90855,-20.981432
90095,5608,164.90855,-20.981432
90096,7850,164.90855,-20.981432
90097,5477,164.90855,-20.981432
90098,6728,164.90855,-20.981432
90099,6608,164.90855,-20.981432
90100,5489,164.90855,-20.981432
90101,8069,164.90855,-20.981432
90102,8015,164.3688378017,-20.4381161928
90103,6728,164.3688378017,-20.4381161928
90104,9456,164.3688378017,-20.4381161928
90105,3556,164.3688378017,-20.4381161928
90106,5477,164.3688378017,-20.4381161928
90107,7850,164.3688378017,-20.4381161928
90108,3228,164.3688378017,-20.4381161928
90109,2694,164.3688378017,-20.4381161928
90110,5167,164.3688378017,-20.4381161928
90111,4998,164.3688378017,-20.4381161928
90112,231,164.3688378017,-20.4381161928
90113,5489,164.3688378017,-20.4381161928
90114,8015,164.364932715,-20.4369923472
90115,6728,164.364932715,-20.4369923472
90116,9456,164.364932715,-20.4369923472
90117,3556,164.364932715,-20.4369923472
90118,4998,164.364932715,-20.4369923472
90119,5528,164.364932715,-20.4369923472
90120,7885,164.364932715,-20.4369923472
90121,2149,164.364932715,-20.4369923472
90122,8110,164.364932715,-20.4369923472
90123,7613,164.364932715,-20.4369923472
90124,7711,164.364932715,-20.4369923472
90125,5489,164.364932715,-20.4369923472
90126,6608,164.364932715,-20.4369923472
90127,4013,164.364932715,-20.4369923472
90128,7850,164.364932715,-20.4369923472
90129,5477,164.364932715,-20.4369923472
90130,9629,164.364932715,-20.4369923472
90131,6273,165.4302265495,-21.5794873238
90132,7850,165.4302265495,-21.5794873238
90133,2212,165.4302265495,-21.5794873238
90134,7541,165.4302265495,-21.5794873238
90135,1261,165.4302265495,-21.5794873238
90136,4998,165.4302265495,-21.5794873238
90146,174,165.4302265495,-21.5794873238
90147,1467,165.4302265495,-21.5794873238
90148,3349,165.4302265495,-21.5794873238
90149,1966,165.4302265495,-21.5794873238
90150,374,165.4302265495,-21.5794873238
90151,1528,165.4302265495,-21.5794873238
90137,1261,165.4319376312,-21.578977704
90138,6273,165.4319376312,-21.578977704
90139,8375,165.4319376312,-21.578977704
90140,9351,165.4319376312,-21.578977704
90141,5475,165.4417437874,-21.5821588039
90142,7599,165.4417437874,-21.5821588039
90143,6273,165.4417437874,-21.5821588039
90144,4013,165.4417437874,-21.5821588039
90145,174,165.4417437874,-21.5821588039
90152,1261,165.9791298956,-21.678686142
90153,6273,165.9791298956,-21.678686142
90154,7850,165.9791298956,-21.678686142
90155,3349,165.9791298956,-21.678686142
90156,3390,165.9791298956,-21.678686142
90157,1467,165.9791298956,-21.678686142
90158,7541,165.9791298956,-21.678686142
90159,5475,165.9791298956,-21.678686142
90160,1966,165.9791298956,-21.678686142
90161,4998,165.9791298956,-21.678686142
90163,6975,165.9791298956,-21.678686142
90164,2772,165.9791298956,-21.678686142
90165,3533,165.9791298956,-21.678686142
90171,5093,165.9791298956,-21.678686142
90172,5837,165.9791298956,-21.678686142
90173,5298,165.9791298956,-21.678686142
90174,1443,165.9791298956,-21.678686142
90175,8069,165.9791298956,-21.678686142
90166,6728,165.9742804617,-21.6758108139
90167,9894,165.9742804617,-21.6758108139
90168,5093,165.9742804617,-21.6758108139
90169,4236,165.9742804617,-21.6758108139
90170,1868,165.9742804617,-21.6758108139
90176,6608,165.9742804617,-21.6758108139
